	GO:0000902	GO:0001101	GO:0001501	GO:0001558	GO:0001894	GO:0002790	GO:0006082	GO:0006107	GO:0006508	GO:0006520	GO:0006528	GO:0006541	GO:0006807	GO:0006810	GO:0006888	GO:0007154	GO:0007267	GO:0007275	GO:0007399	GO:0007409	GO:0007417	GO:0008104	GO:0008150	GO:0008152	GO:0008361	GO:0009064	GO:0009066	GO:0009306	GO:0009410	GO:0009653	GO:0009719	GO:0009725	GO:0009743	GO:0009746	GO:0009749	GO:0009892	GO:0009894	GO:0009895	GO:0009914	GO:0009987	GO:0010033	GO:0010243	GO:0010605	GO:0010611	GO:0010614	GO:0010721	GO:0010817	GO:0014070	GO:0014741	GO:0014743	GO:0015031	GO:0015833	GO:0016043	GO:0016192	GO:0016202	GO:0016358	GO:0016579	GO:0019222	GO:0019538	GO:0019752	GO:0021952	GO:0021953	GO:0021954	GO:0021955	GO:0022008	GO:0023052	GO:0023061	GO:0030030	GO:0030072	GO:0030073	GO:0030154	GO:0030162	GO:0030182	GO:0030308	GO:0031016	GO:0031175	GO:0031323	GO:0031324	GO:0031329	GO:0031330	GO:0032501	GO:0032502	GO:0032507	GO:0032535	GO:0032787	GO:0032879	GO:0032880	GO:0032940	GO:0032989	GO:0033036	GO:0033365	GO:0034284	GO:0034641	GO:0036211	GO:0040008	GO:0040014	GO:0042176	GO:0042177	GO:0042221	GO:0042592	GO:0042886	GO:0042981	GO:0043066	GO:0043067	GO:0043069	GO:0043170	GO:0043200	GO:0043412	GO:0043436	GO:0043502	GO:0043603	GO:0043648	GO:0044057	GO:0044237	GO:0044238	GO:0044281	GO:0045184	GO:0045185	GO:0045595	GO:0045596	GO:0045843	GO:0045861	GO:0045926	GO:0046620	GO:0046621	GO:0046879	GO:0046903	GO:0046907	GO:0048193	GO:0048468	GO:0048513	GO:0048518	GO:0048519	GO:0048523	GO:0048583	GO:0048585	GO:0048634	GO:0048635	GO:0048638	GO:0048640	GO:0048666	GO:0048667	GO:0048699	GO:0048731	GO:0048812	GO:0048813	GO:0048856	GO:0048858	GO:0048869	GO:0048871	GO:0048872	GO:0048873	GO:0050789	GO:0050793	GO:0050794	GO:0050808	GO:0050896	GO:0051049	GO:0051050	GO:0051093	GO:0051128	GO:0051147	GO:0051148	GO:0051153	GO:0051154	GO:0051171	GO:0051172	GO:0051179	GO:0051222	GO:0051223	GO:0051234	GO:0051235	GO:0051239	GO:0051241	GO:0051246	GO:0051248	GO:0051641	GO:0051649	GO:0051651	GO:0055021	GO:0055022	GO:0055024	GO:0055026	GO:0060249	GO:0060255	GO:0060284	GO:0060348	GO:0060420	GO:0060996	GO:0060997	GO:0061050	GO:0061052	GO:0061117	GO:0061136	GO:0061564	GO:0065007	GO:0065008	GO:0070201	GO:0070536	GO:0070646	GO:0070647	GO:0070727	GO:0071108	GO:0071702	GO:0071704	GO:0071705	GO:0071840	GO:0072595	GO:0080090	GO:0080134	GO:0080135	GO:0090066	GO:0090087	GO:0090257	GO:0097061	GO:0097066	GO:0097068	GO:0099173	GO:0106027	GO:0120036	GO:0120039	GO:1901564	GO:1901605	GO:1901698	GO:1901700	GO:1901799	GO:1901861	GO:1901862	GO:1903050	GO:1903051	GO:1903573	GO:1904292	GO:1904293	GO:1904386	GO:1904589	GO:1904591	GO:1904951	GO:1905207	GO:1905208	GO:1905897	GO:2000026	GO:2000725	GO:2000726
GO:0080135	-0	-0	-0	0.16359280806472287	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.1760082458709273	-0	-0	-0	-0	-0	-0	-0	0.14281889509072362	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.19961243602647344	0.17764999624202182	0.153737047509165	0.13167908629320432	-0	-0	-0	0.19873220501623584	0.43931808082516816	0.4201159150537173	0.1581333057255854	0.15928650204993197	-0	0.11220906787274956	0.11771076767328409	-0	-0	-0	-0	0.11249735587704017	-0	-0	0.24083196160782286	-0	-0	-0	-0	-0	-0	-0	0.2259136060096635	0.15081811707785323	-0	0.13115605854523116	0.12952215363788863	-0	0.1619302002566387	-0	0.1566045271380241	-0	-0	0.25688491534759056	0.21353703567366003	0.18313053574143065	0.16197983146312106	-0	-0	-0	0.15553125357308112	-0	0.17755249828086508	0.16973069900219284	-0	-0	-0	-0	-0	-0	-0	0.15718281992704197	0.1260863853639369	0.16212749925164635	0.13736060470914724	-0	-0	-0	0.18369910607879467	0.17224651117442458	0.18420050071057098	0.1726232004816594	-0	-0	-0	-0	0.4506305189236365	-0	-0	0.15325760045898193	-0	-0	-0	-0	-0	0.1781689905803801	0.1631840469823199	0.10716720636777677	0.13702137354834532	0.14809775411180917	0.13232043718373337	0.1259748013000646	0.13259565515388458	-0	-0	-0	-0	-0	0.20991938527610068	0.2109296247562571	0.22517913656180874	0.19594294491804293	0.6648461879436144	0.11467008621820794	0.10838993914293722	0.15122608747730834	0.14537153759500868	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.24522833402602423	0.18648633498978479	0.25672245449863323	-0	-0	0.1730255944938631	0.15583598816651992	0.15687031223053582	0.20140079746358502	0.1436719011385794	0.13074223399210214	0.1405358340518405	0.12354994728146708	0.23748944193625526	0.1922926290374815	-0	0.1526542144758157	0.15934365465173098	-0	-0	0.17965472706204832	0.1604050081680282	0.19220119512046277	0.1634458255546559	-0	-0	-0	0.11761329955527323	0.10949961086044246	0.10464163404707928	0.10020083888299633	-0	0.23968164328615119	0.17147348060522935	-0	0.12062655789293587	-0	-0	0.11421494625140703	0.38075516237813706	0.10949961086044246	0.15876828931108786	-0	-0	0.1916523564017296	0.16253096644840861	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.2379606197598167	0.6361248526286356	1	0.15798200193891407	0.14098316837472666	0.14249843403250648	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.1319471953667598	0.12564378752799513	0.10920863541391475	0.1592157749626763	0.13259762364562938	0.6774042847699706	0.6838690727808684	0.5779400110411217	-0	0.10641197327520657	0.10633510208326402	0.15500439124408238	0.12404847449416379	0.11831168217967472	0.729939832361882	0.16701125716512533	0.12034227186940184	0.11640490371201224
GO:0090066	-0	-0	-0	0.15300680475764716	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.17803647836437544	-0	-0	-0	-0	-0	-0	-0	0.5435112335210897	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.2037701036945362	0.17981114805269022	0.15418258042644245	0.4988735913548691	-0	-0	-0	0.20280196748033064	0.11571433880322173	0.11044331975066843	0.14761282347008772	0.6102380837372527	-0	0.11077293049490794	0.11644566873102742	-0	-0	-0	-0	0.11106959675653759	-0	-0	0.2498620507579012	-0	-0	-0	-0	-0	-0	-0	0.23300748263550347	0.1510863361991267	-0	0.46922320942529283	0.46309053772293596	-0	0.16291052823846247	-0	0.14610615180328468	-0	-0	0.24854140514973663	0.20334555307458854	0.172483561429616	0.15141099840548225	-0	-0	-0	0.594943282153935	-0	0.17970569357829577	0.15909620076154712	-0	-0	-0	-0	-0	-0	-0	0.1578465892140596	0.12512707557500516	0.1631213829936164	0.1369002815984878	-0	-0	-0	0.1730544561020058	0.1615998720229258	0.17355809422041454	0.16197513191706145	-0	-0	-0	-0	0.11882915685889664	-0	-0	0.15367353387688062	-0	-0	-0	-0	-0	0.167511622092031	0.15260222109902497	0.10559494490804137	0.13654456265270434	0.14820693878423172	0.13162458018780085	0.12501105552961767	0.47463287510797403	-0	-0	-0	-0	-0	0.2151559921803083	0.21627692830663264	0.2153434594091312	0.19973853597272845	0.17918096584537002	0.11330754698905109	0.10684888506533646	0.1515186735820707	0.14532734400002176	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.27055857644722403	0.18940170096126324	0.26803539502301676	-0	-0	0.174818096818048	0.15641330464747927	0.15751388986115994	0.19094605329327916	0.13342588838855635	0.12086423991362658	0.13036851586721676	0.11392616579331556	0.24606842273979065	0.19573944384966188	-0	0.14222054976938414	0.14880683504132963	-0	-0	0.18198124167283006	0.16128162299656504	0.19563941936184678	0.16453110777243113	-0	-0	-0	0.11634496538401397	0.10798787788749051	0.10300856180148484	0.09847272752388864	-0	0.2485553517069166	0.16083009189360029	-0	0.11946167402685531	-0	-0	0.10497333369445373	0.09970199797803533	0.10798787788749051	0.1595357274558467	-0	-0	0.2067822101320925	0.15195605985877145	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.24660258348326466	0.17093521062479633	0.15798200193891407	1	0.14070464827881674	0.14229907647284074	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.1312346993409286	0.12466694013616203	0.10768912188061945	0.16001284465647211	0.13191419508312852	0.12399985834769431	0.12523982925816673	0.10506248549236927	-0	0.09753468825010655	0.09746160829987251	0.14453091119557027	0.11440593904539953	0.10889511987050092	0.13410893825360615	0.16835089345299464	0.11084318219431769	0.10706836603067443
GO:0090087	-0	-0	-0	0.13721206456432297	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.15581852756700762	-0	-0	-0	-0	-0	-0	-0	0.12854915507340575	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.17403780685073197	0.1571038581834934	0.13810660949494957	0.1194533173219076	-0	-0	-0	0.17336830140391016	0.10772407128526099	0.10337387845543416	0.1330815723484992	0.141738489339549	-0	0.10364728820701642	0.10832394111963453	-0	-0	-0	-0	0.10389321249419974	-0	-0	0.20456411834167676	-0	-0	-0	-0	-0	-0	-0	0.19369931221460768	0.13574648586728796	-0	0.11960756939650309	0.11824724013123974	-0	0.14468282609632097	-0	0.13191993287808357	-0	-0	0.20372470208625432	0.1737443625758095	0.1517682800653172	0.13599463712701595	-0	-0	-0	0.13875732612934788	-0	0.15702760352204628	0.689732224130558	-0	-0	-0	-0	-0	-0	-0	0.14088101484355275	0.11537697654917155	0.1448403138456929	0.12474617606216418	-0	-0	-0	0.152186688233938	0.14370244091389375	0.15255542142258763	0.1439833956366519	-0	-0	-0	-0	0.11027278210951964	-0	-0	0.13771957450532302	-0	-0	-0	-0	-0	0.14810474679469032	0.13690377314526977	0.09933068221157042	0.1244663266866992	0.13353868170831432	0.12057516856842976	0.11528353570798125	0.12080365400055233	-0	-0	-0	-0	-0	0.18182137133669218	0.18257877855034133	0.1819481510563774	0.1712417761251	0.1566479407763489	0.10574356511202058	0.1003802545647157	0.13607690214355497	0.13131811304749205	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.20596970265941514	0.1639749292905842	0.21591616052481877	-0	-0	0.7464080279115997	0.7223253886596829	0.1406299157939323	0.16506967577925394	0.12200426254691193	0.11192927781348573	0.11957558402819037	0.1062535474889781	0.20214747081476495	0.16844722686780383	-0	0.6660574983880192	0.6923654973869141	-0	-0	0.15866964603514233	0.14346400851095145	0.16837705946678733	0.1458915785433144	-0	-0	-0	0.10824139288704655	0.10133126377009512	0.09715722102407881	0.09331730146348839	-0	0.20373357708763148	0.14312546668175835	-0	0.11078836700029203	-0	-0	0.09880937315654438	0.09436154504044654	0.10133126377009512	0.1421533413132453	-0	-0	0.16680479066526743	0.663412853880429	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.20248874594900396	0.15063116879609526	0.14098316837472666	0.14070464827881674	1	0.12896917076296519	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.12026516910049334	0.11500626107842259	0.10108203153752589	0.1425119639102387	0.12080528793481214	0.11446820204824519	0.11546776568358616	0.09888418069985021	-0	0.4780363507889511	0.4777145253940648	0.6356471602475988	0.10664862258394486	0.10208717595774833	0.12254481958568762	0.1487256355990634	0.1037055375562882	0.10056368531749282
GO:0090257	-0	-0	-0	0.13864693936382277	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.15767156372254673	-0	-0	-0	-0	-0	-0	-0	0.1298786956116221	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.17635273342054733	0.1589877762362884	0.139560353533096	0.12060052448605069	-0	-0	-0	0.17566533412903423	0.7257340673499226	0.6961966389216168	0.1344309346220797	0.14335656876707928	-0	0.6980524918679665	0.7298086642290659	-0	-0	-0	-0	0.1047137573761699	-0	-0	0.20776982181695683	-0	-0	-0	-0	-0	-0	-0	0.19657114579906698	0.1371507153758696	-0	0.1206964103345496	0.11931134437373507	-0	0.14627911215693296	-0	0.13324572405670515	-0	-0	0.20690394628653205	0.17605143761326023	0.15352569170078206	0.13740403198157705	-0	-0	-0	0.14030768349052639	-0	0.15890968224170351	0.14335614042843883	-0	-0	-0	-0	-0	-0	-0	0.14239407365242351	0.5501666919938172	0.1464400961358078	0.1259310481864072	-0	-0	-0	0.15395385961545954	0.14527704936454214	0.1543312164996266	0.14556420105137682	-0	-0	-0	-0	0.7430486710599353	-0	-0	0.6578240200379364	-0	-0	-0	-0	-0	0.14977787049762767	0.13833217380335663	0.4730735304971368	0.12564586347391613	0.13489737681523875	0.5751813823634089	0.5497172179029708	0.12191448192966443	-0	-0	-0	-0	-0	0.18434949493991698	0.18512815632677374	0.18447982603491075	0.17348243976710928	0.15852087520889116	0.10659371789525682	0.4781103712021623	0.13748801148466894	0.13263177504878584	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.20940436068151538	0.16602831739201962	0.2194906380614091	-0	-0	0.15527377661572084	0.1412878643929829	0.1421375569537404	0.16715074748010736	0.12313738370344243	0.11288225122975583	0.12066384004072597	0.10711195360140309	0.20527730018361262	0.17061489215969866	-0	0.13017372512816655	0.13536783464985683	-0	-0	0.16059153334860926	0.6855627306304563	0.17054290762473195	0.1475147979803728	-0	-0	-0	0.5158611101549345	0.4826749066687517	0.09787444669662791	0.4442311250607461	-0	0.20691310045476896	0.14468738749834364	-0	0.5281018655291484	-0	-0	0.4705720952997663	0.6350658001091901	0.4826749066687517	0.1436940024810362	-0	-0	0.1690503211670634	0.13782897137909875	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.2056292341861457	0.15236219438189366	0.14249843403250648	0.14229907647284074	0.12896917076296519	1	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.12136607089804764	0.11601258550044385	0.10185860601358382	0.1440604507420933	0.12191614605137456	0.11546509146996164	0.11648221841946928	0.09962722770366798	-0	0.093168801802595	0.09310563788729574	0.13200300845838492	0.107513450044779	0.4863035105058441	0.12368805093499281	0.7109913947476119	0.10452310895157782	0.478990727909713
GO:0097061	-0	-0	-0	-0	-0	-0	0.009013125345770335	0.006323101420724452	-0	-0	0.006448145443751414	0.007271689882233863	-0	-0	0.007136448488828514	0.009068094580575878	0.007477585905666169	-0	-0	0.5988322099277957	-0	0.008446484155734698	-0	-0	0.2305373822997596	0.007682808301689211	0.007577203442070197	0.007150417267604344	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.008258084943611813	-0	0.29041368529696276	0.008149275275579772	-0	0.5213624193664499	-0	-0	-0	0.00898173687521784	0.47474984582298896	0.006116979568126123	0.005863272655645282	0.47743451913894575	0.007557932833179426	-0	0.006621268942237988	0.2697062079978263	0.005912087673128725	0.005851443884894756	0.008065149119496198	-0	0.007478021399455408	-0	-0	0.6179470084738367	-0	-0	-0	-0	-0	-0	0.0065013978433446605	0.2466705033709997	0.00837020122144532	-0	-0	0.007444808854730771	-0	-0	0.00782552332301895	-0	0.0098665212987197	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.008998644887561493	-0	-0	0.007731397128684163	-0	0.010475745957479451	-0	-0	0.008340995373555855	0.0065074868619028866	-0	-0	-0	-0	-0	-0	-0	0.00596529655318508	-0	0.008231459931904139	0.00749452807001733	0.007705647086564235	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.007365267984057991	0.007118380383979517	0.0075039412404821005	-0	0.6061518391327632	0.5039961526581256	-0	0.5802650459882706	0.00807877242413079	-0	-0	-0	-0	-0	-0	0.7222092121028223	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.008697154368517588	0.008361227683993373	0.006728738242967405	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.4734314664753763	0.9417727693701198	-0	-0	-0	-0	0.6032273526631982	-0	-0	-0	-0	-0	-0	0.008447883216136766	-0	-0	-0	-0	0.009394498783815175	0.006210802482681903	-0	-0	-0	-0	-0	-0	1	-0	-0	0.7440111909175404	0.48923012059848775	0.6182683873864733	0.5800529303931775	-0	0.008412698799878143	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0097066	-0	0.3469564734559687	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.34721176839622586	-0	0.19443357271413872	0.5979491073979568	0.45574247357477976	0.45274388633274354	0.4476881899174908	-0	-0	-0	-0	-0	0.40559230518107886	0.5124481037266536	-0	-0	-0	-0	-0	0.4844355791705164	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.4527903704217993	-0	-0	-0	-0	-0	-0	0.2171860958856307	-0	-0	-0	-0	-0	-0	-0	0.4715887087307496	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	1	0.39876883034236493	-0	-0	-0	-0	-0	-0	0.37709087612884135	0.3926703303262232	-0	-0	-0	-0	-0	-0	-0	-0	0.3221891050119479	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0097068	-0	0.27557145916299497	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.2757324847704721	-0	0.1505558974579611	0.4656518085226354	0.4103250895211081	0.4081596191709125	0.404495696991815	-0	-0	-0	-0	-0	0.31131826348806313	0.5137212027261007	-0	-0	-0	-0	-0	0.38325516191701453	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.40819323160215293	-0	-0	-0	-0	-0	-0	0.16384705154811446	-0	-0	-0	-0	-0	-0	-0	0.6092680478759389	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.39876883034236493	1	-0	-0	-0	-0	-0	-0	0.29424767312757383	0.30364841621042366	-0	-0	-0	-0	-0	-0	-0	-0	0.3603231082937077	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0099173	-0	-0	-0	-0	-0	-0	0.011071207173549586	0.007271388281682055	-0	-0	0.0074372427818879564	0.008554707998665258	-0	-0	0.008368144569035302	0.011154261842656693	0.008841101231765928	-0	-0	0.28867179195006065	-0	0.01022834403083747	-0	-0	0.2669930985660775	0.00912943369888086	0.008980700132019216	0.008387357749413649	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.009953365341772678	-0	0.3589877984725263	0.009795722030167221	-0	0.24588818836503848	-0	-0	-0	0.01102388506688076	0.22102661520752867	0.0070001316267819845	0.006669855044546222	0.22244117198989732	0.008953642275111705	-0	0.0076685038709782246	0.3209796797614223	0.006733096775059883	0.006654552215986817	0.00967442193736179	-0	0.008841710034343331	-0	-0	0.2995208643483887	-0	-0	-0	-0	-0	-0	0.007508175069107488	0.2888741687813628	0.01011669384396067	-0	-0	0.008795317331194102	-0	-0	0.009331660669728127	-0	0.012387287189443898	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.011049366695275826	-0	-0	0.009198124974430885	-0	0.013362967585707214	-0	-0	0.010074059541610007	0.0075162971177249105	-0	-0	-0	-0	-0	-0	-0	0.006802196327221004	-0	0.009914712301867898	0.008864795224995288	0.00916170108896555	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.00868451590166473	0.008343312268938826	0.008877968219245162	-0	0.29281220689774534	0.23655030300702762	-0	0.2930631676979763	0.009694030877261632	-0	-0	-0	-0	-0	-0	0.8408999941789567	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.010598247993727928	0.010103587789810381	0.007813027736144165	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.22033272643518167	0.7261789339072368	-0	-0	-0	-0	0.29115586600031373	-0	-0	-0	-0	-0	-0	0.010230395714269196	-0	-0	-0	-0	0.011652247246304261	0.007123274724030715	-0	-0	-0	-0	-0	-0	0.7440111909175404	-0	-0	1	0.2286812003678959	0.3158473009031415	0.2929374517214996	-0	0.010178842241647012	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0106027	-0	-0	-0	-0	-0	-0	0.009291160213561368	0.006458691716090304	-0	-0	0.0065892113841594414	0.00745159286792204	-0	-0	0.007309642216236741	0.009349584105058456	0.007667954292637461	-0	-0	0.6132459911751117	-0	0.008690186075847987	-0	-0	0.2357184690717156	0.007883909914529351	0.007772744168844259	0.007324297932216876	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.008490886723444009	-0	0.29962715773095905	0.00837589843729799	-0	0.532254148571035	-0	-0	-0	0.009257808928084305	0.4837642422485825	0.0062437853027787985	0.005979677691711783	0.48655213423754434	0.0077524674450144635	-0	0.006770098825171764	0.27682459360864814	0.006030458617059728	0.005967375072224793	0.008287053800424757	-0	0.00766841224343363	-0	-0	0.6333074568273322	-0	-0	-0	-0	-0	-0	0.006644829322313129	0.2526114569682911	0.008609458772331607	-0	-0	0.007633490932158795	-0	-0	0.008034267110946238	-0	0.010200675474214922	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.009275773358683775	-0	-0	0.007935084181164138	-0	0.010853229343359262	-0	-0	0.008578562476896272	0.00665119010335508	-0	-0	-0	-0	-0	-0	-0	0.006085829485499844	-0	0.008462741951200054	0.007685771110932397	0.007907961853929682	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.007549889822197721	0.007290687648373597	0.007695671132829753	-0	0.6209244843969947	0.5141672948666428	-0	0.5944173788703423	0.008301437750468247	-0	-0	-0	-0	-0	-0	0.24385406092370354	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.008955757271886218	0.008599965186633276	0.006882494721732062	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.4823953938401186	0.47865256970066544	-0	-0	-0	-0	0.6178560752408953	-0	-0	-0	-0	-0	-0	0.00869166704068949	-0	-0	-0	-0	0.009696955275717128	0.006341569549162774	-0	-0	-0	-0	-0	-0	0.48923012059848775	-0	-0	0.2286812003678959	1	0.6343608892089921	0.5941947923276886	-0	0.008654427139882336	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
GO:0120036	-0	-0	-0	-0	-0	-0	0.015242936103111861	0.00886484806444085	-0	-0	0.009112596782262814	0.010848991174093613	-0	-0	0.01055068505148022	0.015400821056527823	0.01131377174742863	-0	-0	0.843665792859576	-0	0.013689758323729153	-0	-0	0.32943111877736897	0.01179028508926839	0.011543389898663162	0.01058124568659092	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.013201615807138823	-0	0.5006880280410148	0.01292571633975047	-0	0.6921865364226564	-0	-0	-0	0.015153376438835553	0.609175443534552	0.008464947141353988	0.00798670579830495	0.6138051964824794	0.011498724983514258	-0	0.009462232452375222	0.4156996818076004	0.008077554785953235	0.007964773829731405	0.012715346976555152	-0	0.011314768728574218	-0	-0	0.8839353012734977	-0	-0	-0	-0	-0	-0	0.009219314964870266	0.3633937983720865	0.013490489657286773	-0	-0	0.011238905452013913	-0	-0	0.012129764126492203	-0	0.017854688607688192	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.015201565987151791	-0	-0	0.011905104671036483	-0	0.019954723185193615	-0	-0	0.013414784155462172	0.009231563980565762	-0	-0	-0	-0	-0	-0	-0	0.008177209129033478	-0	0.01313370359243231	0.011352601623069763	0.011844158241727114	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.01105861489201937	0.010511240781853719	0.011374214821107374	-0	0.8589417605296061	0.6605950504049475	-0	0.8598713193683241	0.012749242104384986	-0	-0	-0	-0	-0	-0	0.345542455906622	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.014360596614583833	0.013467194664391911	0.009683248730471366	-0	-0	-0	-0	-0	-0	-0	-0	-0	0.6069084198378484	0.6007303800231321	-0	-0	-0	-0	0.8528171444004979	-0	-0	-0	-0	-0	-0	0.013693433860241222	-0	-0	-0	-0	0.01636657801679568	0.008645684446749102	-0	-0	-0	-0	-0	-0	0.6182683873864733	-0	-0	0.3158473009031415	0.6343608892089921	1	0.8594056151040015	-0	0.01360122819532682	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0	-0
